U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13
NaN,NaN,NaN,726.89215,NaN,NaN,438.6673,NaN,NaN,NaN,NaN,234.18225,211.00715
NaN,NaN,NaN,727.4452,NaN,NaN,438.707,NaN,NaN,NaN,NaN,234.4169,211.33155
NaN,NaN,NaN,727.909,NaN,NaN,439.9517,NaN,NaN,NaN,NaN,234.68815,211.6851
NaN,NaN,NaN,728.3339,NaN,NaN,440.56475,NaN,NaN,NaN,NaN,234.9501,212.0469
NaN,NaN,NaN,728.78925,NaN,NaN,440.83095,NaN,NaN,NaN,NaN,235.1797,212.3924
NaN,NaN,NaN,729.2601,NaN,NaN,441.04275,NaN,NaN,NaN,NaN,235.41105,212.74485
NaN,NaN,NaN,729.6256,NaN,NaN,441.26695,NaN,NaN,NaN,NaN,235.6506,213.0801
NaN,NaN,NaN,730.1379,NaN,NaN,441.97565,NaN,NaN,NaN,NaN,235.8618,213.47295
NaN,NaN,NaN,730.6688,NaN,NaN,442.9021,NaN,NaN,NaN,NaN,236.0925,213.8107
NaN,NaN,NaN,731.04035,NaN,NaN,443.4718,NaN,NaN,NaN,NaN,236.3281,214.1922
NaN,NaN,NaN,731.59815,NaN,NaN,443.7373,NaN,NaN,NaN,NaN,236.5674,214.48315
NaN,NaN,NaN,732.07695,NaN,NaN,443.96935,NaN,NaN,NaN,NaN,236.83815,214.69365
NaN,NaN,NaN,732.3983,NaN,NaN,444.56265,NaN,NaN,NaN,NaN,237.10625,215.0356
NaN,NaN,NaN,732.4013,NaN,NaN,444.92895,NaN,NaN,NaN,NaN,237.3391,215.3277
NaN,NaN,NaN,732.68435,NaN,NaN,445.26705,NaN,NaN,NaN,NaN,237.60315,215.6687
NaN,NaN,NaN,733.01035,NaN,NaN,445.5569,NaN,NaN,NaN,NaN,237.8616,216.3495
NaN,NaN,NaN,733.54245,NaN,NaN,446.0017,NaN,NaN,NaN,NaN,238.1173,216.53735
NaN,NaN,NaN,733.94035,NaN,NaN,446.38045,NaN,NaN,NaN,NaN,238.3674,216.73415
NaN,NaN,NaN,734.2909,NaN,NaN,446.919,NaN,NaN,NaN,NaN,238.86165,217.0114
NaN,NaN,NaN,734.851,NaN,NaN,447.33445,NaN,NaN,NaN,NaN,239.0724,217.3642
NaN,NaN,NaN,735.3242,NaN,NaN,447.5624,NaN,NaN,NaN,NaN,239.31865,217.6963
NaN,NaN,NaN,736.02685,NaN,NaN,447.6545,NaN,NaN,NaN,NaN,239.53285,218.03355
NaN,NaN,NaN,736.57945,NaN,NaN,447.68385,NaN,NaN,NaN,NaN,239.74015,218.30665
NaN,NaN,NaN,737.59245,NaN,NaN,447.805,NaN,NaN,NaN,NaN,239.9578,218.58575
NaN,NaN,NaN,738.27725,NaN,NaN,447.9852,NaN,NaN,NaN,NaN,240.19615,218.885
NaN,NaN,NaN,738.5012,NaN,NaN,448.2927,NaN,NaN,NaN,NaN,240.43565,219.1518
NaN,NaN,NaN,739.35195,NaN,NaN,448.906,NaN,NaN,NaN,NaN,240.7022,219.4876
NaN,NaN,NaN,739.4299,NaN,NaN,450.08715,NaN,NaN,NaN,NaN,240.962,219.7706
NaN,NaN,NaN,740.0789,NaN,NaN,450.72125,NaN,NaN,NaN,NaN,241.2071,220.0188
NaN,NaN,NaN,740.87095,NaN,NaN,451.8265,NaN,NaN,NaN,NaN,241.45965,220.24985
NaN,NaN,NaN,741.34705,NaN,NaN,452.461,NaN,NaN,NaN,NaN,241.7165,220.44615
NaN,NaN,NaN,741.73255,NaN,NaN,452.6263,NaN,NaN,NaN,NaN,241.97775,220.66775
NaN,NaN,NaN,742.52405,NaN,NaN,453.66075,NaN,NaN,NaN,NaN,242.17365,220.9637
NaN,NaN,NaN,743.0432,NaN,NaN,453.96625,NaN,NaN,NaN,NaN,242.42445,221.2269
NaN,NaN,NaN,743.6049,NaN,NaN,455.23965,NaN,NaN,NaN,NaN,242.67765,221.47365
NaN,NaN,NaN,744.1312,NaN,NaN,455.4781,NaN,NaN,NaN,NaN,242.95365,221.68955
NaN,NaN,NaN,745.4235,NaN,NaN,455.98615,NaN,NaN,NaN,NaN,243.23,222.02045
NaN,NaN,NaN,746.0872,NaN,NaN,456.32105,NaN,NaN,NaN,NaN,243.4851,222.2273
NaN,NaN,NaN,746.6969,NaN,NaN,456.60155,NaN,NaN,NaN,NaN,243.74485,222.4176
NaN,NaN,NaN,747.44955,NaN,NaN,456.9778,NaN,NaN,NaN,NaN,244.27525,222.7167
NaN,NaN,NaN,748.04845,NaN,NaN,457.4445,NaN,NaN,NaN,NaN,244.5867,223.0336
NaN,NaN,NaN,748.4813,NaN,NaN,457.87145,NaN,NaN,NaN,NaN,244.8582,223.20545
NaN,NaN,NaN,748.8293,NaN,NaN,458.856,NaN,NaN,NaN,NaN,245.1274,223.3714
NaN,NaN,NaN,749.3448,NaN,NaN,460.5446,NaN,NaN,NaN,NaN,245.4409,223.56225
NaN,NaN,NaN,749.56965,NaN,NaN,461.14625,NaN,NaN,NaN,NaN,245.70545,223.7416
NaN,NaN,NaN,749.8036,NaN,NaN,461.78125,NaN,NaN,NaN,NaN,245.96505,223.9754
NaN,NaN,NaN,750.20695,NaN,NaN,462.58265,NaN,NaN,NaN,NaN,246.20335,224.2147
NaN,NaN,NaN,750.7187,NaN,NaN,463.0899,NaN,NaN,NaN,NaN,246.4456,224.4455
NaN,NaN,NaN,751.2097,NaN,NaN,463.3853,NaN,NaN,NaN,NaN,246.6911,224.67895
NaN,NaN,NaN,751.62825,NaN,NaN,463.66,NaN,NaN,NaN,NaN,246.94645,224.9313
NaN,NaN,NaN,752.6088,NaN,NaN,464.59125,NaN,NaN,NaN,NaN,247.2119,225.1658
NaN,NaN,NaN,753.2459,NaN,NaN,465.4564,NaN,NaN,NaN,NaN,247.4432,225.43495
NaN,NaN,NaN,753.73985,NaN,NaN,465.879,NaN,NaN,NaN,NaN,247.6803,225.7078
NaN,NaN,NaN,754.6704,NaN,NaN,466.20625,NaN,NaN,NaN,NaN,247.9202,225.91585
NaN,NaN,NaN,755.3709,NaN,NaN,466.46775,NaN,NaN,NaN,NaN,248.16685,226.1963
NaN,NaN,NaN,756.2665,NaN,NaN,467.02025,NaN,NaN,NaN,NaN,248.4367,226.4373
NaN,NaN,NaN,756.75385,NaN,NaN,468.02805,NaN,NaN,NaN,NaN,248.69235,226.66075
NaN,NaN,NaN,757.77825,NaN,NaN,468.40345,NaN,NaN,NaN,NaN,248.93185,226.853
NaN,NaN,NaN,758.85405,NaN,NaN,468.7651,NaN,NaN,NaN,NaN,249.2164,227.0838
NaN,NaN,NaN,759.616,NaN,NaN,469.28525,NaN,NaN,NaN,NaN,249.4929,227.32925
NaN,NaN,NaN,759.6643,NaN,NaN,469.8256,NaN,NaN,NaN,NaN,249.76645,227.6118
NaN,NaN,NaN,759.9829,NaN,NaN,470.0668,NaN,NaN,NaN,NaN,250.02665,227.89215
NaN,NaN,NaN,760.30255,NaN,NaN,470.24055,NaN,NaN,NaN,NaN,250.27745,228.1296
NaN,NaN,NaN,760.70345,NaN,NaN,471.0332,NaN,NaN,NaN,NaN,250.57255,228.35495
NaN,NaN,NaN,761.3372,NaN,NaN,471.44955,NaN,NaN,NaN,NaN,251.10105,228.55025
NaN,NaN,NaN,762.37275,NaN,NaN,471.5416,NaN,NaN,NaN,NaN,251.367,228.79315
NaN,NaN,NaN,762.99955,NaN,NaN,472.14955,NaN,NaN,NaN,NaN,251.62395,229.01105
NaN,NaN,NaN,763.476,NaN,NaN,472.37935,NaN,NaN,NaN,NaN,251.878,229.33455
NaN,NaN,NaN,763.6997,NaN,NaN,472.76855,NaN,NaN,NaN,NaN,252.41025,229.56095
NaN,NaN,NaN,764.5057,NaN,NaN,473.08985,NaN,NaN,NaN,NaN,252.5184,229.7834
NaN,NaN,NaN,765.41955,NaN,NaN,473.22235,NaN,NaN,NaN,NaN,252.94545,229.99065
NaN,NaN,NaN,766.06305,NaN,NaN,473.2908,NaN,NaN,NaN,NaN,253.18715,230.16285
NaN,NaN,NaN,767.32945,NaN,NaN,473.78145,NaN,NaN,NaN,NaN,253.45915,230.3446
NaN,NaN,NaN,768.1708,NaN,NaN,474.0615,NaN,NaN,NaN,NaN,253.75475,230.54425
NaN,NaN,NaN,768.8831,NaN,NaN,474.34705,NaN,NaN,NaN,NaN,254.0447,230.7334
NaN,NaN,NaN,769.17575,NaN,NaN,474.80875,NaN,NaN,NaN,NaN,254.35675,230.9201
NaN,NaN,NaN,769.45805,NaN,NaN,475.121,NaN,NaN,NaN,NaN,254.6467,231.09475
NaN,NaN,NaN,770.1113,NaN,NaN,475.45285,NaN,NaN,NaN,NaN,255.18295,231.3267
NaN,NaN,NaN,770.67075,NaN,NaN,475.56345,NaN,NaN,NaN,NaN,255.46995,231.5135
NaN,NaN,NaN,771.3155,NaN,NaN,476.46515,NaN,NaN,NaN,NaN,255.75255,231.70455
NaN,NaN,NaN,771.923,NaN,NaN,477.05505,NaN,NaN,NaN,NaN,256.26335,231.94725
NaN,NaN,NaN,772.0098,NaN,NaN,477.48435,NaN,NaN,NaN,NaN,256.73685,232.18555
NaN,NaN,NaN,772.2389,NaN,NaN,478.19955,NaN,NaN,NaN,NaN,257.0569,232.4063
NaN,NaN,NaN,772.48505,NaN,NaN,478.5339,NaN,NaN,NaN,NaN,257.31355,232.6138
NaN,NaN,NaN,773.2577,NaN,NaN,478.92575,NaN,NaN,NaN,NaN,257.55515,232.8562
NaN,NaN,NaN,773.9525,NaN,NaN,479.6809,NaN,NaN,NaN,NaN,258.0883,233.0661
NaN,NaN,NaN,774.44705,NaN,NaN,479.8438,NaN,NaN,NaN,NaN,258.3566,233.3328
NaN,NaN,NaN,774.88325,NaN,NaN,480.3766,NaN,NaN,NaN,NaN,258.61285,233.3768
NaN,NaN,NaN,775.2137,NaN,NaN,480.90315,NaN,NaN,NaN,NaN,258.88365,233.42675
NaN,NaN,NaN,776.0731,NaN,NaN,480.9609,NaN,NaN,NaN,NaN,259.11575,233.63115
NaN,NaN,NaN,776.39445,NaN,NaN,481.71515,NaN,NaN,NaN,NaN,259.32705,233.81535
NaN,NaN,NaN,776.85565,NaN,NaN,481.7356,NaN,NaN,NaN,NaN,259.5481,234.0853
NaN,NaN,NaN,777.2157,NaN,NaN,482.54005,NaN,NaN,NaN,NaN,259.77815,234.33465
NaN,NaN,NaN,777.6521,NaN,NaN,482.93915,NaN,NaN,NaN,NaN,260.0025,234.5598
NaN,NaN,NaN,778.14865,NaN,NaN,483.4715,NaN,NaN,NaN,NaN,260.20885,234.77235
NaN,NaN,NaN,778.5734,NaN,NaN,484.26855,NaN,NaN,NaN,NaN,260.44575,235.04445
NaN,NaN,NaN,778.87695,NaN,NaN,484.6061,NaN,NaN,NaN,NaN,260.67585,235.21905
NaN,NaN,NaN,779.1854,NaN,NaN,484.88215,NaN,NaN,NaN,NaN,260.9321,235.4263
NaN,NaN,NaN,779.79695,NaN,NaN,485.22855,NaN,NaN,NaN,NaN,261.1584,235.69085
NaN,NaN,NaN,780.49445,NaN,NaN,485.64095,NaN,NaN,NaN,NaN,261.4245,235.94245
NaN,NaN,NaN,781.1284,NaN,NaN,486.31745,NaN,NaN,NaN,NaN,261.6741,236.19175
NaN,NaN,NaN,781.498,NaN,NaN,487.1471,NaN,NaN,NaN,NaN,261.913,236.4558
NaN,NaN,NaN,782.13805,NaN,NaN,487.46615,NaN,NaN,NaN,NaN,262.1703,236.6661
NaN,NaN,NaN,783.1368,NaN,NaN,487.75535,NaN,NaN,NaN,NaN,262.42695,236.9306
NaN,NaN,NaN,783.5608,NaN,NaN,488.1004,NaN,NaN,NaN,NaN,262.6765,237.1962
NaN,NaN,NaN,784.76235,NaN,NaN,488.41415,NaN,NaN,NaN,NaN,262.9318,237.4146
NaN,NaN,NaN,785.3057,NaN,NaN,488.83915,NaN,NaN,NaN,NaN,263.2134,237.63925
NaN,NaN,NaN,785.6839,NaN,NaN,489.13445,NaN,NaN,NaN,NaN,263.483,237.88375
NaN,NaN,NaN,787.2884,NaN,NaN,489.65305,NaN,NaN,NaN,NaN,263.72845,238.11485
NaN,NaN,NaN,788.4371,NaN,NaN,490.32315,NaN,NaN,NaN,NaN,263.9661,238.33555
NaN,NaN,NaN,789.51795,NaN,NaN,491.32825,NaN,NaN,NaN,NaN,264.23685,238.5981
NaN,NaN,NaN,790.61715,NaN,NaN,491.71865,NaN,NaN,NaN,NaN,264.49085,238.82035
NaN,NaN,NaN,791.45215,NaN,NaN,491.95805,NaN,NaN,NaN,NaN,264.75165,239.04685
NaN,NaN,NaN,792.429,NaN,NaN,492.00905,NaN,NaN,NaN,NaN,264.9824,239.17295
NaN,NaN,NaN,793.73205,NaN,NaN,493.10185,NaN,NaN,NaN,NaN,265.2306,239.32055
NaN,NaN,NaN,796.26765,NaN,NaN,493.8982,NaN,NaN,NaN,NaN,265.4936,239.55345
NaN,NaN,NaN,797.1512,NaN,NaN,494.3334,NaN,NaN,NaN,NaN,265.7381,239.85875
NaN,NaN,NaN,797.7254,NaN,NaN,494.57815,NaN,NaN,NaN,NaN,265.9661,240.11635
NaN,NaN,NaN,798.84065,NaN,NaN,494.7152,NaN,NaN,NaN,NaN,266.2194,240.3818
NaN,NaN,NaN,800.38535,NaN,NaN,495.22655,NaN,NaN,NaN,NaN,266.4648,240.64725
NaN,NaN,NaN,802.7725,NaN,NaN,495.41935,NaN,NaN,NaN,NaN,266.6976,240.8936
NaN,NaN,NaN,803.11735,NaN,NaN,496.24315,NaN,NaN,NaN,NaN,266.94495,241.22915
NaN,NaN,NaN,804.526,NaN,NaN,496.47485,NaN,NaN,NaN,NaN,267.19885,241.57685
NaN,NaN,NaN,804.95335,NaN,NaN,496.56725,NaN,NaN,NaN,NaN,267.44805,241.89375
NaN,NaN,NaN,805.3587,NaN,NaN,497.1375,NaN,NaN,NaN,NaN,267.70865,242.22565
NaN,NaN,NaN,805.71465,NaN,NaN,497.68705,NaN,NaN,NaN,NaN,267.84665,242.25235
NaN,NaN,NaN,807.30635,NaN,NaN,497.9498,NaN,NaN,NaN,NaN,267.9109,242.43225
NaN,NaN,NaN,808.05805,NaN,NaN,498.4293,NaN,NaN,NaN,NaN,268.14125,242.94305
NaN,NaN,NaN,808.76375,NaN,NaN,498.9003,NaN,NaN,NaN,NaN,268.1462,243.21305
NaN,NaN,NaN,809.16265,NaN,NaN,499.6504,NaN,NaN,NaN,NaN,268.66185,243.4462
NaN,NaN,NaN,809.18475,NaN,NaN,500.08135,NaN,NaN,NaN,NaN,268.8886,243.77165
NaN,NaN,NaN,809.7298,NaN,NaN,500.15775,NaN,NaN,NaN,NaN,269.1437,244.04855
NaN,NaN,NaN,810.0592,NaN,NaN,500.45385,NaN,NaN,NaN,NaN,269.3741,244.30965
NaN,NaN,NaN,811.27965,NaN,NaN,500.82695,NaN,NaN,NaN,NaN,269.6099,244.58345
NaN,NaN,NaN,811.72625,NaN,NaN,501.38385,NaN,NaN,NaN,NaN,269.861,244.8863
NaN,NaN,NaN,812.36995,NaN,NaN,501.7479,NaN,NaN,NaN,NaN,270.13145,245.20275
NaN,NaN,NaN,812.91545,NaN,NaN,502.25585,NaN,NaN,NaN,NaN,270.3679,245.5142
NaN,NaN,NaN,813.4317,NaN,NaN,502.72395,NaN,NaN,NaN,NaN,270.60215,245.8033
NaN,NaN,NaN,813.9239,NaN,NaN,503.1877,NaN,NaN,NaN,NaN,270.84575,246.0425
NaN,NaN,NaN,814.6613,NaN,NaN,504.4608,NaN,NaN,NaN,NaN,271.0958,246.3214
NaN,NaN,NaN,815.12185,NaN,NaN,504.8465,NaN,NaN,NaN,NaN,271.31875,246.5904
NaN,NaN,NaN,815.6355,NaN,NaN,505.2033,NaN,NaN,NaN,NaN,271.5403,246.83695
NaN,NaN,NaN,815.9054,NaN,NaN,505.58045,NaN,NaN,NaN,NaN,271.8185,247.4508
NaN,NaN,NaN,816.24215,NaN,NaN,506.0758,NaN,NaN,NaN,NaN,272.0753,247.7646
NaN,NaN,NaN,816.44875,NaN,NaN,506.63275,NaN,NaN,NaN,NaN,272.3333,248.04285
NaN,NaN,NaN,816.8824,NaN,NaN,506.9531,NaN,NaN,NaN,NaN,272.592,248.39805
NaN,NaN,NaN,817.37345,NaN,NaN,507.3463,NaN,NaN,NaN,NaN,272.85095,248.6936
NaN,NaN,NaN,817.8974,NaN,NaN,507.78845,NaN,NaN,NaN,NaN,273.11315,249.05775
NaN,NaN,NaN,818.5504,NaN,NaN,507.87685,NaN,NaN,NaN,NaN,273.35115,249.3186
NaN,NaN,NaN,820.8612,NaN,NaN,508.5882,NaN,NaN,NaN,NaN,273.62125,249.5796
NaN,NaN,NaN,821.4234,NaN,NaN,508.6979,NaN,NaN,NaN,NaN,273.89525,249.92595
NaN,NaN,NaN,822.86555,NaN,NaN,509.0428,NaN,NaN,NaN,NaN,274.1673,250.2637
NaN,NaN,NaN,823.637,NaN,NaN,509.5011,NaN,NaN,NaN,NaN,274.431,250.5381
NaN,NaN,NaN,824.4711,NaN,NaN,509.9867,NaN,NaN,NaN,NaN,274.6864,250.92785
NaN,NaN,NaN,825.02905,NaN,NaN,510.7355,NaN,NaN,NaN,NaN,274.9304,251.43715
NaN,NaN,NaN,825.03985,NaN,NaN,511.33655,NaN,NaN,NaN,NaN,275.17225,251.7752
NaN,NaN,NaN,825.0936,NaN,NaN,511.99205,NaN,NaN,NaN,NaN,275.41385,252.06855
NaN,NaN,NaN,825.6426,NaN,NaN,512.41485,NaN,NaN,NaN,NaN,275.63295,252.37655
NaN,NaN,NaN,826.3434,NaN,NaN,512.9251,NaN,NaN,NaN,NaN,275.86255,252.5119
NaN,NaN,NaN,827.96975,NaN,NaN,513.74785,NaN,NaN,NaN,NaN,276.09435,252.8478
NaN,NaN,NaN,829.51265,NaN,NaN,513.7917,NaN,NaN,NaN,NaN,276.36635,253.21475
NaN,NaN,NaN,830.0966,NaN,NaN,514.186,NaN,NaN,NaN,NaN,276.6292,253.5546
NaN,NaN,NaN,830.58895,NaN,NaN,514.24775,NaN,NaN,NaN,NaN,276.89025,253.94055
NaN,NaN,NaN,830.8538,NaN,NaN,514.74855,NaN,NaN,NaN,NaN,277.12395,254.2842
NaN,NaN,NaN,831.14555,NaN,NaN,515.18185,NaN,NaN,NaN,NaN,277.38205,254.63355
NaN,NaN,NaN,831.6834,NaN,NaN,515.9951,NaN,NaN,NaN,NaN,277.9658,254.98005
NaN,NaN,NaN,834.2896,NaN,NaN,516.49265,NaN,NaN,NaN,NaN,278.21725,255.2859
NaN,NaN,NaN,835.24455,NaN,NaN,516.6979,NaN,NaN,NaN,NaN,278.4766,255.5364
NaN,NaN,NaN,835.5881,NaN,NaN,517.019,NaN,NaN,NaN,NaN,278.72165,255.9082
NaN,NaN,NaN,836.3453,NaN,NaN,517.81475,NaN,NaN,NaN,NaN,278.96265,256.341
NaN,NaN,NaN,836.69545,NaN,NaN,518.0829,NaN,NaN,NaN,NaN,279.20625,256.6416
NaN,NaN,NaN,837.4462,NaN,NaN,518.4289,NaN,NaN,NaN,NaN,279.4599,256.95235
NaN,NaN,NaN,837.96155,NaN,NaN,518.82045,NaN,NaN,NaN,NaN,279.70105,257.2839
NaN,NaN,NaN,838.6447,NaN,NaN,519.0717,NaN,NaN,NaN,NaN,279.98915,257.57135
NaN,NaN,NaN,839.52795,NaN,NaN,519.35995,NaN,NaN,NaN,NaN,280.2525,257.90655
NaN,NaN,NaN,840.4806,NaN,NaN,520.01665,NaN,NaN,NaN,NaN,280.5195,258.2178
NaN,NaN,NaN,841.53465,NaN,NaN,520.96885,NaN,NaN,NaN,NaN,280.7741,258.52815
NaN,NaN,NaN,842.0602,NaN,NaN,521.3011,NaN,NaN,NaN,NaN,281.0263,258.7681
NaN,NaN,NaN,842.6309,NaN,NaN,521.95615,NaN,NaN,NaN,NaN,281.2906,259.04905
NaN,NaN,NaN,843.10215,NaN,NaN,522.22485,NaN,NaN,NaN,NaN,281.39505,259.3711
NaN,NaN,NaN,843.43645,NaN,NaN,522.65245,NaN,NaN,NaN,NaN,281.52475,259.6326
NaN,NaN,NaN,843.44255,NaN,NaN,522.6834,NaN,NaN,NaN,NaN,281.80355,260.0626
NaN,NaN,NaN,844.47825,NaN,NaN,523.6571,NaN,NaN,NaN,NaN,282.08585,260.365
NaN,NaN,NaN,844.80885,NaN,NaN,524.0576,NaN,NaN,NaN,NaN,282.3383,260.64835
NaN,NaN,NaN,845.0385,NaN,NaN,524.75105,NaN,NaN,NaN,NaN,282.59585,260.9373
NaN,NaN,NaN,846.5193,NaN,NaN,526.17305,NaN,NaN,NaN,NaN,282.8408,261.3021
NaN,NaN,NaN,847.26405,NaN,NaN,527.5014,NaN,NaN,NaN,NaN,283.10835,261.56345
NaN,NaN,NaN,848.12095,NaN,NaN,527.7782,NaN,NaN,NaN,NaN,283.33755,261.85535
NaN,NaN,NaN,848.73355,NaN,NaN,528.17895,NaN,NaN,NaN,NaN,283.5849,262.11755
NaN,NaN,NaN,849.13835,NaN,NaN,528.7444,NaN,NaN,NaN,NaN,283.83395,262.41955
NaN,NaN,NaN,849.65785,NaN,NaN,529.06875,NaN,NaN,NaN,NaN,284.06515,262.72775
NaN,NaN,NaN,850.0304,NaN,NaN,529.9026,NaN,NaN,NaN,NaN,284.32875,263.02195
NaN,NaN,NaN,850.69695,NaN,NaN,530.1767,NaN,NaN,NaN,NaN,284.56295,263.3127
NaN,NaN,NaN,851.0556,NaN,NaN,530.61,NaN,NaN,NaN,NaN,284.8077,263.6384
NaN,NaN,NaN,851.56785,NaN,NaN,531.19375,NaN,NaN,NaN,NaN,285.05625,263.88605
NaN,NaN,NaN,851.9386,NaN,NaN,531.67035,NaN,NaN,NaN,NaN,285.3233,264.0393
NaN,NaN,NaN,852.31305,NaN,NaN,532.02415,NaN,NaN,NaN,NaN,285.5878,264.2816
NaN,NaN,NaN,852.73785,NaN,NaN,532.42305,NaN,NaN,NaN,NaN,285.83005,264.59175
NaN,NaN,NaN,853.20815,NaN,NaN,532.6746,NaN,NaN,NaN,NaN,286.0705,264.9394
NaN,NaN,NaN,853.98475,NaN,NaN,533.57355,NaN,NaN,NaN,NaN,286.34855,265.21705
NaN,NaN,NaN,854.5615,NaN,NaN,533.76295,NaN,NaN,NaN,NaN,286.88415,265.49325
NaN,NaN,NaN,855.3071,NaN,NaN,533.8043,NaN,NaN,NaN,NaN,287.1167,265.7127
NaN,NaN,NaN,856.02165,NaN,NaN,534.08265,NaN,NaN,NaN,NaN,287.36585,265.9899
NaN,NaN,NaN,856.48375,NaN,NaN,534.59315,NaN,NaN,NaN,NaN,287.65575,266.27645
NaN,NaN,NaN,857.573,NaN,NaN,535.23045,NaN,NaN,NaN,NaN,287.92065,266.6218
NaN,NaN,NaN,858.1475,NaN,NaN,535.80805,NaN,NaN,NaN,NaN,288.3985,266.86715
NaN,NaN,NaN,858.5512,NaN,NaN,536.09185,NaN,NaN,NaN,NaN,288.6574,267.10425
NaN,NaN,NaN,858.6148,NaN,NaN,536.5026,NaN,NaN,NaN,NaN,288.90925,267.3724
NaN,NaN,NaN,859.23615,NaN,NaN,537.0228,NaN,NaN,NaN,NaN,289.13365,267.66845
NaN,NaN,NaN,859.5825,NaN,NaN,537.5511,NaN,NaN,NaN,NaN,289.39915,267.7789
NaN,NaN,NaN,859.96465,NaN,NaN,538.04765,NaN,NaN,NaN,NaN,289.64125,268.0291
NaN,NaN,NaN,860.33845,NaN,NaN,539.1205,NaN,NaN,NaN,NaN,289.89845,268.28695
NaN,NaN,NaN,860.64245,NaN,NaN,539.5167,NaN,NaN,NaN,NaN,290.1381,268.4941
NaN,NaN,NaN,860.93095,NaN,NaN,539.94365,NaN,NaN,NaN,NaN,290.36935,268.69525
NaN,NaN,NaN,861.24555,NaN,NaN,540.2704,NaN,NaN,NaN,NaN,290.618,268.86975
NaN,NaN,NaN,861.8174,NaN,NaN,540.70195,NaN,NaN,NaN,NaN,290.86965,269.07535
NaN,NaN,NaN,862.0491,NaN,NaN,540.9573,NaN,NaN,NaN,NaN,291.1184,269.2804
NaN,NaN,NaN,862.40865,NaN,NaN,541.2116,NaN,NaN,NaN,NaN,291.32535,269.48745
NaN,NaN,NaN,862.69195,NaN,NaN,541.71605,NaN,NaN,NaN,NaN,291.56095,269.68445
NaN,NaN,NaN,862.9496,NaN,NaN,542.0448,NaN,NaN,NaN,NaN,291.81265,269.9088
NaN,NaN,NaN,863.2441,NaN,NaN,542.3262,NaN,NaN,NaN,NaN,292.09485,270.0995
NaN,NaN,NaN,863.6098,NaN,NaN,543.8285,NaN,NaN,NaN,NaN,292.38155,270.2978
NaN,NaN,NaN,863.84455,NaN,NaN,543.8347,NaN,NaN,NaN,NaN,292.63405,270.5299
NaN,NaN,NaN,864.25945,NaN,NaN,544.48155,NaN,NaN,NaN,NaN,292.9177,270.76095
NaN,NaN,NaN,864.55565,NaN,NaN,544.6647,NaN,NaN,NaN,NaN,293.1757,270.9751
NaN,NaN,NaN,864.8485,NaN,NaN,545.37385,NaN,NaN,NaN,NaN,293.4422,271.1666
NaN,NaN,NaN,865.831,NaN,NaN,545.57755,NaN,NaN,NaN,NaN,293.68605,271.39665
NaN,NaN,NaN,866.4841,NaN,NaN,546.16245,NaN,NaN,NaN,NaN,293.94025,271.6126
NaN,NaN,NaN,866.88625,NaN,NaN,546.64275,NaN,NaN,NaN,NaN,294.20305,271.8288
NaN,NaN,NaN,867.64695,NaN,NaN,547.04335,NaN,NaN,NaN,NaN,294.4259,272.0017
NaN,NaN,NaN,868.06955,NaN,NaN,547.4987,NaN,NaN,NaN,NaN,294.57885,272.29085
NaN,NaN,NaN,868.6854,NaN,NaN,548.1934,NaN,NaN,NaN,NaN,294.6765,272.57375
NaN,NaN,NaN,868.822,NaN,NaN,548.64225,NaN,NaN,NaN,NaN,294.9052,272.81095
NaN,NaN,NaN,869.0235,NaN,NaN,549.1687,NaN,NaN,NaN,NaN,295.1236,273.05055
NaN,NaN,NaN,869.35515,NaN,NaN,549.5863,NaN,NaN,NaN,NaN,295.3589,273.2692
NaN,NaN,NaN,869.8961,NaN,NaN,550.6286,NaN,NaN,NaN,NaN,295.6206,273.50065
NaN,NaN,NaN,870.21205,NaN,NaN,551.09735,NaN,NaN,NaN,NaN,295.8571,273.73935
NaN,NaN,NaN,871.5833,NaN,NaN,551.6242,NaN,NaN,NaN,NaN,296.08595,273.96145
NaN,NaN,NaN,872.03795,NaN,NaN,552.17175,NaN,NaN,NaN,NaN,296.3305,274.19295
NaN,NaN,NaN,872.388,NaN,NaN,553.5105,NaN,NaN,NaN,NaN,296.52105,274.4307
NaN,NaN,NaN,873.05845,NaN,NaN,553.93145,NaN,NaN,NaN,NaN,296.77225,274.70865
NaN,NaN,NaN,873.52615,NaN,NaN,554.3493,NaN,NaN,NaN,NaN,297.0244,275.0371
NaN,NaN,NaN,873.7721,NaN,NaN,555.60325,NaN,NaN,NaN,NaN,297.2699,275.2806
NaN,NaN,NaN,874.38455,NaN,NaN,556.01665,NaN,NaN,NaN,NaN,297.51755,275.5104
NaN,NaN,NaN,874.6759,NaN,NaN,556.39225,NaN,NaN,NaN,NaN,297.7472,275.7687
NaN,NaN,NaN,875.16605,NaN,NaN,556.9901,NaN,NaN,NaN,NaN,297.95715,275.96045
NaN,NaN,NaN,875.3286,NaN,NaN,557.87435,NaN,NaN,NaN,NaN,298.19955,276.1823
NaN,NaN,NaN,875.4705,NaN,NaN,558.28345,NaN,NaN,NaN,NaN,298.44565,276.4432
NaN,NaN,NaN,876.53625,NaN,NaN,559.3697,NaN,NaN,NaN,NaN,298.6759,276.69485
NaN,NaN,NaN,876.92955,NaN,NaN,559.7537,NaN,NaN,NaN,NaN,298.9382,276.9267
