U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,U42,U43,U44,U45,U46,U47,U48,U49,U50,U51,U52,U53,U54,U55,U56,U57,U58,U59,U60,U61,U62,U63,U64,U65,U66,U67,U68,U69,U70,U71,U72,U73,U74,U75,U76,U77,U78,U79,U80
NaN,NaN,843.541,828.88,907.519,783.563,NaN,909.613,782.79,720.527,939.491,740.832,NaN,973.947,911.634,911.312,935.657,874.205,854.237,927.331,798.442,727.963,761.091,787.563,759.206,958.114,886.469,753.453,894.206,886.365,NaN,968.832,NaN,763.065,722.774,752.575,868.669,823.581,NaN,962.894,NaN,852.739,721.984,773.271,NaN,837.386,838.889,933.422,848.577,864.023,NaN,833.535,973.902,783.486,744.942,732.13,803.585,808.395,908.491,911.821,903.524,789.039,808.054,816.835,815.372,948.234,950.041,792.288,959.264,710.875,863.094,NaN,933.784,730.409,808.81,969.851,868.183,765.534,NaN,986.684
NaN,NaN,844.541,829.196,908.034,784.867,NaN,910.208,783.067,722.346,942.083,741.522,NaN,974.869,913.612,911.671,935.903,874.454,855.81,928.25,799.7,728.498,761.298,789.456,759.816,958.808,886.922,755.19,894.599,887.77,NaN,970.385,NaN,764.161,723.244,753.602,870.064,823.753,NaN,962.946,NaN,852.893,724.644,774.128,NaN,838.639,839.773,936.566,849.439,865.119,NaN,834.362,974.77,785.287,747.009,732.542,804.188,808.831,911.136,912.487,906.261,792.494,808.367,817.701,816.209,949.37,951.141,794.265,960.977,713.297,863.263,NaN,934.739,731.355,814.78,970.211,868.61,766.187,NaN,987.314
NaN,NaN,845.773,829.579,909.204,785.552,NaN,910.669,783.551,723.053,942.901,741.871,NaN,975.385,914.751,912.384,936.458,876.174,855.906,929.594,800.086,729.441,763.521,789.632,760.482,961.122,888.287,755.708,895.565,888.07,NaN,974.017,NaN,764.833,725.297,755.293,870.23,823.968,NaN,963,NaN,855.249,725.221,776.155,NaN,839.022,840.436,938.948,851.761,867.019,NaN,834.501,974.999,787.485,749.384,733.36,806.14,808.995,912.526,913.111,906.825,793.627,810.045,818.256,816.645,951.036,953.016,794.413,961.904,714.01,863.389,NaN,935.391,731.515,817.409,970.787,869.19,766.91,NaN,987.945
NaN,NaN,846.274,831.658,910.66,786.99,NaN,911.627,784.602,724.262,945.219,742.455,NaN,975.765,915.459,912.476,937.964,877.38,857.969,931.4,800.437,730.259,765.517,791.476,761.284,961.719,888.888,756.116,896.402,888.279,NaN,974.581,NaN,765.153,726.279,756.945,871.11,825.742,NaN,968.603,NaN,855.688,725.883,777.219,NaN,839.552,843.826,939.606,852.731,867.528,NaN,834.678,975.952,787.791,751.769,733.708,806.426,810.037,913.957,915.343,908.582,794.111,810.884,818.985,816.927,951.48,953.241,795.11,962.777,714.871,866.032,NaN,935.769,731.555,817.791,972.802,869.238,767.491,NaN,989.564
NaN,NaN,847.447,831.895,911.445,787.133,NaN,912.904,785.049,724.39,945.744,742.605,NaN,976.152,916.057,912.69,938.304,879.815,859.078,934.402,802.447,731.457,766.353,791.974,761.969,962.125,889.192,759.175,897.776,889.543,NaN,976.148,NaN,766.004,726.752,757.675,872.258,826.234,NaN,973.179,NaN,857.162,726.783,777.941,NaN,840.209,844.839,941.097,853.096,868.111,NaN,836.01,976.228,788.517,752.13,734.585,807.041,810.737,914.402,916.724,910.448,795.119,811.348,819.448,817.488,951.783,959.405,796.403,965.965,715.255,866.224,NaN,936.659,731.991,818.297,973.645,874.364,768.444,NaN,996.63
NaN,NaN,848.436,833.059,911.86,787.374,NaN,915.408,786.159,726.713,949.368,745.252,NaN,977.819,916.712,913.785,939.806,880.537,860.231,935.948,803.743,732.279,766.637,791.974,762.301,964.576,889.692,760.404,898.901,890.618,NaN,978.64,NaN,766.589,727.275,758.31,872.338,829.166,NaN,976.488,NaN,857.437,727.537,778.856,NaN,842.605,845.257,941.649,856.192,868.632,NaN,837.258,977.216,790.14,752.721,735.757,807.209,810.951,915.32,917.432,910.617,795.87,812.514,820.023,818.674,954.477,960.906,796.841,966.787,715.93,866.941,NaN,937.359,732.232,818.778,974.621,874.914,770.417,NaN,996.679
NaN,NaN,851.222,833.647,912.658,787.666,NaN,916.108,786.407,727.531,951.518,746.088,NaN,978.649,916.858,915.267,940.197,881.296,862.434,937.852,804.308,732.533,767.009,793.225,762.907,968.684,891.889,761.132,899.357,892.135,NaN,979.82,NaN,767.019,727.438,758.976,872.802,830.14,NaN,979.846,NaN,858.18,728.026,779.474,NaN,843.497,846.669,945.948,859.413,870.631,NaN,838.414,977.453,790.396,755.091,736.063,809.691,812.506,915.882,919.182,911.027,796.949,814.585,820.957,820.426,956.297,961.578,797.718,967.282,716.875,868.057,NaN,941.183,733.06,819.228,974.945,875.738,770.713,NaN,998.398
NaN,NaN,851.729,835.185,913.313,788.924,NaN,918.316,790.208,727.883,951.73,746.481,NaN,978.987,917.011,917.044,942.962,882.172,863.032,938.199,806.388,732.69,768.644,794.348,763.336,969.064,892.298,761.28,900.393,892.495,NaN,985.716,NaN,769.671,728.105,759.516,875.099,830.715,NaN,984.459,NaN,858.953,729.472,779.699,NaN,844.581,846.959,947.237,860.253,871.44,NaN,840.404,978.097,792.529,755.969,736.855,810.108,812.849,916.08,920.318,912.369,797.861,816.284,821.038,823.703,957.624,961.708,800.851,969.347,717.829,870.161,NaN,942.565,733.448,821.179,975.31,876.568,771.349,NaN,999.522
NaN,NaN,853.356,835.467,914.738,791.303,NaN,918.535,790.5,729.419,952.044,747.558,NaN,979.736,917.539,918.292,943.436,885.276,863.272,941.301,809.917,732.882,769.79,795.709,764.098,970.508,893.172,761.842,900.792,892.728,NaN,986.01,NaN,770.28,729.904,759.849,878.467,830.952,NaN,985.559,NaN,860.884,731.023,780.001,NaN,845.988,847.241,947.715,860.564,872.639,NaN,840.66,978.361,792.723,758.652,737.32,810.259,814.577,918.127,921.325,913.446,798.826,817.188,821.728,824.275,957.775,962.043,802.943,970.764,718.037,871.828,NaN,943.997,733.86,822.232,976.712,876.962,773.276,NaN,999.955
NaN,NaN,854.811,836.132,915.13,791.982,NaN,921.388,791.266,729.815,952.815,748.001,NaN,984.02,918.324,921.361,946.17,885.488,864.45,942.836,810.868,735.005,770.739,796.866,764.338,974.035,893.511,762.308,901.02,892.899,NaN,987.068,NaN,771.798,730.429,762.105,880.135,831.779,NaN,987.237,NaN,861.125,731.751,780.722,NaN,846.311,848.372,951.435,862.15,875.13,NaN,845.081,978.838,793.905,760.197,737.96,811.872,815.809,921.44,924.674,913.623,799.89,817.953,822.526,824.958,958.23,962.35,804.805,970.91,718.63,871.94,NaN,945.54,734.227,823.26,976.829,878.285,774.836,NaN,NaN
NaN,NaN,855.528,836.294,915.548,792.272,NaN,921.995,791.926,730.358,953.27,748.652,NaN,985.199,918.992,921.932,950.366,886.811,864.978,946.43,813.737,735.848,771.221,798.32,767.335,974.944,894.432,763.02,901.541,893.96,NaN,988.298,NaN,772.527,732.881,762.469,882.202,835.015,NaN,987.9,NaN,863.733,732.076,781.008,NaN,851.536,848.773,955.656,862.35,875.932,NaN,846.926,982.079,794.126,760.958,739.553,812.842,816.218,924.463,924.891,915.158,801.075,818.186,824.949,827.848,958.676,962.835,805.506,971.961,719.521,872.334,NaN,946.045,735.73,823.743,977.222,878.605,775.776,NaN,NaN
NaN,NaN,856.949,837.654,918.182,792.836,NaN,922.463,792.827,730.924,953.675,748.901,NaN,987.47,920.373,922.494,950.553,887.327,866.124,946.901,814.181,737.083,772.496,798.533,767.785,975.813,894.72,763.595,902.102,894.324,NaN,989.603,NaN,772.612,733.058,763.186,883.944,835.198,NaN,989.73,NaN,864.189,733.59,783.31,NaN,851.887,851.08,957.336,862.968,876.557,NaN,848.28,983.388,796.379,762.011,740.283,814.214,816.812,926.926,925.053,916.074,802.572,820.147,827.054,828.138,959.144,962.958,805.994,975.416,719.867,873.672,NaN,947.009,736.687,824.761,979.163,878.711,778.179,NaN,NaN
NaN,NaN,857.566,837.972,918.816,793.274,NaN,924.105,794.153,731.484,954.81,749.596,NaN,987.943,921.393,923.963,951.988,891.028,867.064,947.636,818.252,737.602,774.28,798.706,769.732,976.36,895.527,764.518,903.074,894.499,NaN,994.537,NaN,772.995,735.687,764.035,884.196,835.899,NaN,993.144,NaN,866.71,733.822,787.333,NaN,852.864,851.73,961.142,865.075,877.427,NaN,849.603,985.79,798.635,762.382,740.488,815.56,817.177,929.831,925.533,916.263,802.988,820.462,827.935,828.39,961.89,965.447,806.267,980.018,720.379,874.26,NaN,947.774,737.635,826.878,980.016,879.403,778.903,NaN,NaN
NaN,NaN,859.194,837.972,919.879,794.584,NaN,925.896,797.685,732.989,956.189,750.756,NaN,989.584,923.369,924.422,953.592,891.448,867.819,949.284,818.957,737.991,775.911,799.159,770.1,980.06,895.838,764.805,903.811,894.713,NaN,996.534,NaN,774.467,736.04,764.714,885.716,837.679,NaN,995.65,NaN,866.951,736.513,787.557,NaN,853.215,852.667,964.3,865.443,878.818,NaN,850.455,987.288,801.25,764.585,740.762,816.662,817.725,930.337,925.935,918.176,803.743,821.284,830.674,830.348,963.251,965.65,807.928,981.716,721.258,874.316,NaN,948.809,739.525,827.174,980.45,883.086,780.364,NaN,NaN
NaN,NaN,859.995,839.055,921.242,795.078,NaN,930.457,798.195,733.126,956.334,752.594,NaN,990.062,923.602,925.27,953.769,892.062,867.963,949.81,819.703,738.415,776.334,801.034,770.657,980.297,896.756,766.626,904.043,895.442,NaN,996.803,NaN,774.678,736.81,765.147,885.792,838.39,NaN,996.332,NaN,867.071,737.46,787.763,NaN,855.257,854.994,965.632,867.889,879.712,NaN,852.341,987.929,801.506,764.843,742.352,816.972,817.979,932.407,926.111,918.452,804.903,822.743,832.961,833.435,963.87,966.093,808.951,982.362,721.769,874.388,NaN,949.966,739.937,829.203,982.476,884.127,780.808,NaN,NaN
NaN,NaN,861.096,839.891,921.444,795.679,NaN,931.629,801.242,735.145,957.08,753.035,NaN,991.551,925.983,925.701,954.982,892.715,868.113,952.807,819.893,739.699,780.342,802.021,772.077,982.598,897.797,767.036,904.301,896.176,NaN,997.037,NaN,775.932,740.09,766.887,886.463,838.966,NaN,996.485,NaN,867.323,737.77,788.184,NaN,856.5,855.222,965.865,868.212,883.106,NaN,855.752,992.893,803.257,767.674,743.585,816.972,818.268,934.147,928.059,918.78,805.939,824.837,833.465,834.675,964.163,966.848,810.389,982.727,723.007,876.22,NaN,952.29,740.696,829.401,982.598,886.161,781.391,NaN,NaN
NaN,NaN,861.765,840.564,922.938,796.99,NaN,932.54,802.798,735.384,959.679,753.746,NaN,994.033,927.528,926.945,958.17,896.506,869.3,957.766,820.66,741.666,780.779,804.485,772.382,983.996,903.464,767.238,905.917,896.517,NaN,NaN,NaN,776.089,740.439,767.877,886.675,840.123,NaN,997.712,NaN,868.815,739.968,788.467,NaN,856.737,855.538,966.268,871.858,885.336,NaN,855.967,996.065,804.799,768.32,744.008,817.168,818.639,934.573,930.227,919.011,806.46,825.772,834.668,835.765,964.729,966.99,810.652,983.614,723.349,877.229,NaN,954.374,740.905,829.644,983.778,886.711,783.315,NaN,NaN
NaN,NaN,862.147,841,924.329,797.216,NaN,932.71,803.754,735.623,960.253,756.094,NaN,994.956,927.706,928.385,959.251,898.983,869.631,960.487,822.683,744.377,781.354,806.293,772.588,985.755,904.514,767.79,906.576,896.872,NaN,NaN,NaN,776.51,741.226,769.322,886.985,840.626,NaN,998.188,NaN,871.41,741.06,788.786,NaN,858.341,860.017,969.061,872.397,885.803,NaN,858.656,996.423,805.68,769.234,744.62,818.262,820.17,935.57,931.901,919.25,807.107,825.972,835.135,837.806,965.174,967.172,811.223,984.089,723.597,880.113,NaN,956.047,742.967,830.162,985.698,888.401,783.414,NaN,NaN
NaN,NaN,862.727,842.414,924.42,797.815,NaN,935.527,803.958,735.927,961.962,756.257,NaN,995.534,928.295,930.446,962.598,900.034,870.773,962.175,823.1,744.561,781.988,807.912,775.787,988.436,905.135,768.766,907.216,897.235,NaN,NaN,NaN,777.119,741.434,771.874,888.627,845.621,NaN,998.413,NaN,873.271,741.636,790.133,NaN,858.684,860.358,971.66,873.866,886.886,NaN,858.85,996.584,805.906,770.29,745.704,819.135,821.968,935.713,933.084,921.188,807.604,825.972,837.396,838.701,965.714,969.079,811.795,984.515,724.264,880.96,NaN,957.767,743.042,830.557,985.758,890.116,783.56,NaN,NaN
NaN,NaN,862.857,846.682,924.601,798.955,NaN,937.32,804.42,738.758,962.252,759.874,NaN,996.188,929.295,932.199,964.865,900.618,871.44,962.794,824.837,744.719,782.158,808.844,778.599,989.212,906.095,770.108,908.638,897.576,NaN,NaN,NaN,777.177,742.253,772.67,890.346,845.964,NaN,NaN,NaN,874.27,741.867,790.535,NaN,860.457,862.528,971.973,874.239,887.771,NaN,859.012,998.289,806.543,770.619,746.035,819.326,822.864,941.337,938.204,921.561,808.136,828.622,837.77,839.508,966.792,972.472,812.127,985.358,726.714,884.682,NaN,960.762,745.671,832.061,986.382,890.627,784.219,NaN,NaN
NaN,NaN,863.982,847.365,925.516,802.25,NaN,939.574,805.949,738.951,965.058,760.244,NaN,996.716,930.357,933.792,965.047,902.577,871.722,963.833,825.018,745.457,783.674,809.471,779.217,989.571,906.253,770.664,909.447,897.753,NaN,NaN,NaN,779.025,746.054,773.105,890.418,848.459,NaN,NaN,NaN,875.944,742.39,790.692,NaN,860.891,862.738,971.973,874.84,888.866,NaN,859.237,998.571,806.641,770.981,746.586,820.733,823.434,943.77,941.351,922.067,808.357,828.967,839.676,842.068,966.929,975.054,812.847,985.864,727.417,887.083,NaN,961.586,745.934,832.727,987.267,891.748,785.599,NaN,NaN
NaN,NaN,865.118,847.761,926.729,804.684,NaN,940.675,807.98,739.092,965.326,760.512,NaN,997.385,930.79,934.438,968.68,904.133,874.244,964.737,825.116,746.885,785.189,816.482,779.504,989.863,907.043,771.916,910.008,900.855,NaN,NaN,NaN,781.975,747.094,773.276,890.523,849.312,NaN,NaN,NaN,877.373,742.592,791.261,NaN,861.238,863.96,972.319,876.326,889.038,NaN,859.443,999.289,807.22,772.913,747.42,826.345,824.545,944.56,941.46,922.575,809.157,831.801,841.051,844.314,967.794,975.394,814.435,987.099,727.766,888.512,NaN,962.632,748.003,835.01,987.934,891.826,787.56,NaN,NaN
NaN,NaN,866.161,847.988,927.909,805.201,NaN,942.748,809.717,741.088,966.207,764.42,NaN,999.885,933.021,935.017,968.947,905.544,874.83,967.39,827.429,747.224,785.99,817.407,779.931,993.427,907.576,772.938,910.768,901.286,NaN,NaN,NaN,782.355,747.649,774.289,891.467,849.612,NaN,NaN,NaN,879.245,743.466,792.519,NaN,864.514,865.077,973.262,877.03,890.619,NaN,860.962,NaN,808.045,773.497,747.772,827.553,824.968,944.823,942.833,925.044,809.811,834.496,841.733,845.42,969.042,977.568,814.966,988.111,728.806,889.082,NaN,964.552,748.162,835.272,989.865,892.029,788.189,NaN,NaN
NaN,NaN,866.546,848.28,928.923,807.005,NaN,945.066,812.653,741.519,969.896,764.513,NaN,NaN,933.369,935.613,969.156,906.131,876.472,967.98,829.99,747.465,787.407,818.633,780.948,994.238,908.214,774.223,911.483,901.672,NaN,NaN,NaN,782.543,748.554,774.995,893.43,854.135,NaN,NaN,NaN,879.776,744.993,793.309,NaN,864.697,865.257,973.713,878,890.795,NaN,863.049,NaN,810.315,775.731,748.199,827.71,825.108,946.17,943.992,926.688,810.166,834.822,842.059,846.434,971.19,980.409,815.546,989.617,729.87,890.346,NaN,966.714,748.424,837.269,993.023,895.114,789.882,NaN,NaN
NaN,NaN,866.733,851.799,929.148,807.917,NaN,945.618,813,742.242,971.438,765.174,NaN,NaN,934.511,936.101,970.571,906.363,878.614,969.917,830.71,747.758,787.567,819.129,781.184,995.747,909.115,774.432,913.899,902.606,NaN,NaN,NaN,783.142,748.632,775.771,895.634,857.092,NaN,NaN,NaN,880.857,747.147,794.009,NaN,865.755,868.398,974.782,878.642,891.776,NaN,863.204,NaN,811.17,775.965,748.794,828.717,826.395,946.943,944.255,928.179,810.768,835.613,843.938,846.942,971.682,980.62,817.175,990.445,731.484,890.545,NaN,966.844,749.108,840.363,995.76,897.235,792.299,NaN,NaN
NaN,NaN,867.388,853.026,929.407,808.349,NaN,947.357,815.413,743.307,973.485,765.685,NaN,NaN,935.026,936.565,971.035,907.376,879.148,971.392,830.875,748.091,789.21,819.763,781.642,996.356,909.515,775.795,914.296,905.04,NaN,NaN,NaN,783.492,748.717,776.358,896.441,858.995,NaN,NaN,NaN,884.005,748.678,795.624,NaN,865.961,869.119,975.026,879.358,892.715,NaN,865.069,NaN,811.961,776.161,750.424,829.174,828.239,947.637,944.774,928.446,811.187,836.612,846.322,848.213,975.012,980.774,817.276,993.541,731.759,892.255,NaN,967.026,749.422,840.57,996.375,901.771,792.526,NaN,NaN
NaN,NaN,868.655,853.177,930.121,809.728,NaN,947.968,815.601,744.099,974.642,765.838,NaN,NaN,936.959,937.64,975.295,908.753,883.677,972.649,831.727,751.108,789.488,822.037,782.52,996.59,910.627,776.26,916.873,905.964,NaN,NaN,NaN,784.27,750.468,778.328,897.087,859.381,NaN,NaN,NaN,884.253,751.776,796.588,NaN,867.64,871.057,975.189,880.69,893.608,NaN,865.265,NaN,815.385,778.096,753.807,829.622,830.471,947.941,945.781,928.74,811.34,837.408,846.846,848.629,975.365,980.93,817.511,993.833,733.033,892.8,NaN,969.949,749.597,841.954,NaN,901.987,796.466,NaN,NaN
NaN,NaN,869.118,853.453,930.764,812.163,NaN,950.171,816.644,744.447,975.466,767.435,NaN,NaN,937.656,938.412,975.865,909.638,883.905,973.116,832.087,752.746,790.741,824.025,783.757,997.246,911.617,776.42,917.766,906.962,NaN,NaN,NaN,786.984,750.926,778.698,897.811,859.785,NaN,NaN,NaN,885.196,751.863,796.86,NaN,868.872,873.012,975.733,881.276,893.961,NaN,866.245,NaN,815.668,780.782,754.961,830.995,830.846,948.051,947.892,929.123,811.926,838.233,848.769,849.058,977.247,984.159,819.495,994.973,733.382,893.229,NaN,970.596,749.741,842.165,NaN,902.776,798.015,NaN,NaN
NaN,NaN,869.301,855.932,931.31,814.576,NaN,950.615,817.29,745.539,975.825,769.921,NaN,NaN,938.203,938.999,977.623,913.436,886.145,973.275,832.593,753.388,792.049,825.798,783.983,NaN,912.347,777.214,917.949,908.576,NaN,NaN,NaN,787.294,751.471,779.724,897.963,860.061,NaN,NaN,NaN,886.245,752.098,799.144,NaN,870.548,873.522,978.229,881.363,897.925,NaN,867.129,NaN,816.748,780.947,755.489,831.53,831.211,948.616,948.061,930.232,812.527,840.491,850.03,850.041,977.994,984.664,820.367,994.973,734.591,893.652,NaN,972.13,750.438,843.993,NaN,904.128,798.606,NaN,NaN
NaN,NaN,870.776,856.094,932.079,815.56,NaN,952.32,817.985,747.374,976.211,770.786,NaN,NaN,942.094,940.531,980.256,918.236,887.316,974.26,832.735,753.681,793.931,828.624,784.154,NaN,912.645,777.917,919.176,910.669,NaN,NaN,NaN,787.825,754.14,780.175,898.889,861.374,NaN,NaN,NaN,887.001,752.73,800.205,NaN,871.417,875.883,978.663,882.499,898.591,NaN,872.084,NaN,817.868,781.203,755.861,833.076,831.886,949.312,948.781,932.226,813.726,841.79,855.113,850.385,979.48,985.174,823.521,995.344,735.52,902.62,NaN,973.487,750.758,847.451,NaN,906.195,799.32,NaN,NaN
NaN,NaN,873.518,856.862,933.123,816.68,NaN,953.08,818.921,748.285,977.931,771.327,NaN,NaN,943.359,940.724,981.584,918.784,887.973,977.23,833.183,755.975,795.165,829.528,785.355,NaN,915.233,778.894,921.537,912.471,NaN,NaN,NaN,789.357,755.979,780.719,899.852,861.969,NaN,NaN,NaN,887.246,753.669,800.778,NaN,873.854,877.278,978.966,883.029,899.033,NaN,873.918,NaN,818.175,781.821,756.048,833.596,833.445,950.114,949.506,933.821,814.828,843.275,855.258,852.026,980.866,985.375,824.061,995.563,737.292,903.659,NaN,974.411,750.861,848.31,NaN,907.215,801.133,NaN,NaN
NaN,NaN,876.363,858.274,933.386,817.887,NaN,954.4,819.183,749.732,978.073,771.707,NaN,NaN,944.873,940.875,983.114,920.379,887.973,978.183,834.239,756.245,795.717,830.01,786.177,NaN,915.405,779.652,922.442,914.14,NaN,NaN,NaN,789.606,756.229,781.298,900.462,863.009,NaN,NaN,NaN,891.672,754.109,801.128,NaN,874.37,878.122,979.644,885.127,899.201,NaN,874.569,NaN,819.779,782.172,756.507,835.196,834.494,955.607,951.436,935.336,816.271,843.71,855.509,852.347,982.74,986.457,825.12,997.006,740.358,903.814,NaN,974.643,752.596,848.908,NaN,908.033,802.62,NaN,NaN
NaN,NaN,876.688,860.759,937.063,819.135,NaN,956.245,822.522,749.944,978.311,774.25,NaN,NaN,947.239,941.102,983.355,922.275,888.143,978.936,835.055,756.769,797.922,832.88,787.422,NaN,916.045,779.854,922.978,914.633,NaN,NaN,NaN,790.129,758.068,781.366,901.471,866.02,NaN,NaN,NaN,892.624,755.149,804.373,NaN,875.101,878.291,980.202,885.569,900.405,NaN,875.837,NaN,821.038,784.114,756.959,835.565,837.25,956.199,951.687,935.88,818.738,844.116,857.2,853.116,984.781,987.638,825.842,997.547,740.624,904.235,NaN,974.778,752.674,849.578,NaN,910.045,804.218,NaN,NaN
NaN,NaN,876.95,862.872,937.977,819.696,NaN,958.455,822.714,750.697,978.714,775.443,NaN,NaN,948.134,942.679,984.862,923.021,889.282,980.194,839.337,758.362,798.326,833.819,787.646,NaN,918.27,781.442,925.873,915.397,NaN,NaN,NaN,792.497,758.305,782.17,903.864,866.461,NaN,NaN,NaN,898.676,757.22,804.796,NaN,878.306,882.404,980.288,887.135,901.673,NaN,876.128,NaN,821.175,785.492,757.264,835.809,837.913,957.058,952.188,937.48,820.373,844.465,857.818,853.752,985.409,987.973,828.227,998.939,740.935,904.377,NaN,975.823,754.949,851.881,NaN,911.251,804.298,NaN,NaN
